Date,Open,High,Low,Close,Adj Close,Volume
2014-04-14T00:00:00.000,18.639286041259766,18.648571014404297,18.471786499023438,18.63142967224121,16.41084861755371,205674000
2014-04-15T00:00:00.000,18.581071853637695,18.6299991607666,18.26178550720215,18.498571395874023,16.293825149536133,266490000
2014-04-16T00:00:00.000,18.501785278320312,18.6103572845459,18.36214256286621,18.53607177734375,16.326852798461914,214765600
2014-04-17T00:00:00.000,18.571428298950195,18.84857177734375,18.542856216430664,18.74785614013672,16.513395309448242,284334400
2014-04-21T00:00:00.000,18.762142181396484,19.0049991607666,18.71285629272461,18.97035789489746,16.709386825561523,182548800
2014-04-22T00:00:00.000,18.868213653564453,18.993928909301758,18.803571701049805,18.989286422729492,16.72605323791504,202563200
2014-04-23T00:00:00.000,18.895000457763672,18.968929290771484,18.730356216430664,18.741071701049805,16.507423400878906,394940000
2014-04-24T00:00:00.000,20.293214797973633,20.35714340209961,20.026071548461914,20.27750015258789,17.860733032226562,759911600
2014-04-25T00:00:00.000,20.161785125732422,20.428213119506836,20.141429901123047,20.426429748535156,17.99190902709961,390275200
2014-04-28T00:00:00.000,20.457143783569336,21.27678680419922,20.448213577270508,21.217500686645508,18.688701629638672,669485600
2014-04-29T00:00:00.000,21.204999923706055,21.28499984741211,21.05392837524414,21.15464210510254,18.633338928222656,337377600
2014-04-30T00:00:00.000,21.165714263916016,21.408214569091797,21.064285278320312,21.074642181396484,18.5628662109375,456640800
2014-05-01T00:00:00.000,21.14285659790039,21.242856979370117,20.941429138183594,21.124286651611328,18.606595993041992,244048000
2014-05-02T00:00:00.000,21.155000686645508,21.2214298248291,21.061071395874023,21.163570404052734,18.641193389892578,191514400
2014-05-05T00:00:00.000,21.07642936706543,21.46428680419922,21.071428298950195,21.46285629272461,18.904817581176758,287067200
2014-05-06T00:00:00.000,21.492856979370117,21.586071014404297,21.22892951965332,21.22892951965332,18.698774337768555,374564400
2014-05-07T00:00:00.000,21.258928298950195,21.331785202026367,20.9903564453125,21.15464210510254,18.633338928222656,282864400
2014-05-08T00:00:00.000,21.008928298950195,21.22892951965332,20.94285774230957,20.999643325805664,18.60011863708496,230297200
2014-05-09T00:00:00.000,20.876428604125977,20.9375,20.726070404052734,20.91214370727539,18.522621154785156,291597600
2014-05-12T00:00:00.000,20.981786727905273,21.2021427154541,20.97857093811035,21.172500610351562,18.753223419189453,213208800
2014-05-13T00:00:00.000,21.14285659790039,21.233570098876953,21.0964298248291,21.205713272094727,18.782634735107422,159737200
2014-05-14T00:00:00.000,21.158214569091797,21.33571434020996,21.13357162475586,21.20964241027832,18.78611946105957,166404000
2014-05-15T00:00:00.000,21.239286422729492,21.30714225769043,21.001428604125977,21.029285430908203,18.62636947631836,230846000
2014-05-16T00:00:00.000,21.022499084472656,21.340356826782227,20.907142639160156,21.339643478393555,18.901268005371094,276256400
2014-05-19T00:00:00.000,21.35178565979004,21.690357208251953,21.333213806152344,21.592500686645508,19.12523078918457,317755200
2014-05-20T00:00:00.000,21.589643478393555,21.657142639160156,21.45464324951172,21.596786499023438,19.1290283203125,234836000
2014-05-21T00:00:00.000,21.565357208251953,21.667856216430664,21.50214385986328,21.653928756713867,19.17964744567871,196859600
2014-05-22T00:00:00.000,21.66428565979004,21.780357360839844,21.575000762939453,21.688213348388672,19.210006713867188,200760000
2014-05-23T00:00:00.000,21.6875,21.95464324951172,21.659643173217773,21.93321418762207,19.42702293395996,232209600
2014-05-27T00:00:00.000,21.99571418762207,22.352142333984375,21.986785888671875,22.343929290771484,19.790800094604492,348866000
2014-05-28T00:00:00.000,22.35785675048828,22.493928909301758,22.277856826782227,22.28607177734375,19.739551544189453,315481600
2014-05-29T00:00:00.000,22.423213958740234,22.745357513427734,22.42035675048828,22.692142486572266,20.09922981262207,376474000
2014-05-30T00:00:00.000,22.78499984741211,23.006071090698242,22.46071434020996,22.60714340209961,20.02393913269043,564020800
2014-06-02T00:00:00.000,22.641429901123047,22.672500610351562,22.23214340209961,22.451786041259766,19.886327743530273,369350800
2014-06-03T00:00:00.000,22.44499969482422,22.812143325805664,22.4375,22.769285202026367,20.167552947998047,292709200
2014-06-04T00:00:00.000,22.765714645385742,23.13892936706543,22.71821403503418,23.029285430908203,20.397846221923828,335482000
2014-06-05T00:00:00.000,23.078571319580078,23.19178581237793,22.95035743713379,23.11964225769043,20.477876663208008,303805600
2014-06-06T00:00:00.000,23.21071434020996,23.259286880493164,23.016786575317383,23.05607032775879,20.42156410217285,349938400
2014-06-09T00:00:00.000,23.174999237060547,23.469999313354492,22.9375,23.424999237060547,20.748332977294922,301660000
2014-06-10T00:00:00.000,23.6825008392334,23.762500762939453,23.392499923706055,23.5625,20.87013053894043,251108000
2014-06-11T00:00:00.000,23.532499313354492,23.690000534057617,23.36750030517578,23.46500015258789,20.78377342224121,182724000
2014-06-12T00:00:00.000,23.510000228881836,23.530000686645508,22.975000381469727,23.072500228881836,20.436120986938477,218996000
2014-06-13T00:00:00.000,23.049999237060547,23.110000610351562,22.719999313354492,22.81999969482422,20.212472915649414,218100000
2014-06-16T00:00:00.000,22.877500534057617,23.1875,22.862499237060547,23.049999237060547,20.416189193725586,142244000
2014-06-17T00:00:00.000,23.077499389648438,23.174999237060547,22.950000762939453,23.020000457763672,20.38962173461914,118904000
2014-06-18T00:00:00.000,23.0674991607666,23.072500228881836,22.837499618530273,23.045000076293945,20.411758422851562,134056000
2014-06-19T00:00:00.000,23.072500228881836,23.075000762939453,22.834999084472656,22.96500015258789,20.340904235839844,142112000
2014-06-20T00:00:00.000,22.962499618530273,23.137500762939453,22.725000381469727,22.727500915527344,20.13054084777832,403592000
2014-06-23T00:00:00.000,22.829999923706055,22.905000686645508,22.649999618530273,22.707500457763672,20.112831115722656,174776000
2014-06-24T00:00:00.000,22.6875,22.934999465942383,22.547500610351562,22.56999969482422,19.991043090820312,156144000
2014-06-25T00:00:00.000,22.552499771118164,22.674999237060547,22.412500381469727,22.59000015258789,20.008752822875977,147476000
2014-06-26T00:00:00.000,22.592500686645508,22.762500762939453,22.450000762939453,22.725000381469727,20.12833023071289,130516000
2014-06-27T00:00:00.000,22.704999923706055,23,22.6924991607666,22.9950008392334,20.367483139038086,256116000
2014-06-30T00:00:00.000,23.024999618530273,23.4325008392334,23.022499084472656,23.232500076293945,20.577836990356445,197929200
2014-07-01T00:00:00.000,23.3799991607666,23.517499923706055,23.282499313354492,23.3799991607666,20.708480834960938,152892000
2014-07-02T00:00:00.000,23.467500686645508,23.514999389648438,23.272499084472656,23.3700008392334,20.699628829956055,113860000
2014-07-03T00:00:00.000,23.417499542236328,23.524999618530273,23.299999237060547,23.50749969482422,20.821414947509766,91567200
2014-07-07T00:00:00.000,23.53499984741211,23.997499465942383,23.524999618530273,23.99250030517578,21.25099754333496,225872000
2014-07-08T00:00:00.000,24.0674991607666,24.200000762939453,23.479999542236328,23.837499618530273,21.113710403442383,260888000
2014-07-09T00:00:00.000,23.860000610351562,23.987499237060547,23.690000534057617,23.84749984741211,21.12257194519043,145744000
2014-07-10T00:00:00.000,23.440000534057617,23.887500762939453,23.3799991607666,23.760000228881836,21.045068740844727,158744000
2014-07-11T00:00:00.000,23.84000015258789,23.97249984741211,23.71500015258789,23.80500030517578,21.084915161132812,136072000
2014-07-14T00:00:00.000,23.96500015258789,24.22249984741211,23.912500381469727,24.112499237060547,21.35728645324707,171240000
2014-07-15T00:00:00.000,24.200000762939453,24.212499618530273,23.75749969482422,23.829999923706055,21.10706329345703,181911600
2014-07-16T00:00:00.000,24.24250030517578,24.274999618530273,23.684999465942383,23.69499969482422,20.987485885620117,213585200
2014-07-17T00:00:00.000,23.75749969482422,23.81999969482422,23.142499923706055,23.272499084472656,20.61327362060547,229192000
2014-07-18T00:00:00.000,23.405000686645508,23.684999465942383,23.2549991607666,23.607500076293945,20.909988403320312,199952000
2014-07-21T00:00:00.000,23.747499465942383,23.75,23.43000030517578,23.485000610351562,20.80148696899414,156316000
2014-07-22T00:00:00.000,23.670000076293945,23.72249984741211,23.530000686645508,23.68000030517578,20.974206924438477,220788000
2014-07-23T00:00:00.000,23.854999542236328,24.469999313354492,23.792499542236328,24.297500610351562,21.521148681640625,371672000
2014-07-24T00:00:00.000,24.260000228881836,24.329999923706055,24.104999542236328,24.25749969482422,21.485713958740234,182916000
2014-07-25T00:00:00.000,24.212499618530273,24.459999084472656,24.15999984741211,24.417499542236328,21.6274356842041,173876000
2014-07-28T00:00:00.000,24.454999923706055,24.809999465942383,24.387500762939453,24.7549991607666,21.926372528076172,221272000
2014-07-29T00:00:00.000,24.832500457763672,24.860000610351562,24.5625,24.594999313354492,21.784648895263672,172572000
2014-07-30T00:00:00.000,24.610000610351562,24.674999237060547,24.417499542236328,24.537500381469727,21.73372459411621,132040000
2014-07-31T00:00:00.000,24.290000915527344,24.362499237060547,23.832500457763672,23.899999618530273,21.169065475463867,227372000
2014-08-01T00:00:00.000,23.725000381469727,24.155000686645508,23.702499389648438,24.032499313354492,21.286426544189453,194044000
2014-08-04T00:00:00.000,24.092500686645508,24.145000457763672,23.792499542236328,23.897499084472656,21.166854858398438,159832000
2014-08-05T00:00:00.000,23.84000015258789,23.920000076293945,23.59000015258789,23.780000686645508,21.062776565551758,223732000
2014-08-06T00:00:00.000,23.6875,23.8700008392334,23.677499771118164,23.739999771118164,21.027345657348633,154232000
2014-08-07T00:00:00.000,23.732500076293945,23.987499237060547,23.524999618530273,23.6200008392334,21.025123596191406,186844000
2014-08-08T00:00:00.000,23.565000534057617,23.704999923706055,23.31999969482422,23.684999465942383,21.08298110961914,167460000
2014-08-11T00:00:00.000,23.8174991607666,24.020000457763672,23.709999084472656,23.997499465942383,21.361154556274414,146340000
2014-08-12T00:00:00.000,24.010000228881836,24.219999313354492,23.90250015258789,23.99250030517578,21.356700897216797,135180000
2014-08-13T00:00:00.000,24.037500381469727,24.309999465942383,24.010000228881836,24.309999465942383,21.63932228088379,127664000
2014-08-14T00:00:00.000,24.332500457763672,24.392499923706055,24.200000762939453,24.375,21.69718360900879,112464000
2014-08-15T00:00:00.000,24.475000381469727,24.547500610351562,24.21500015258789,24.4950008392334,21.803997039794922,195804000
2014-08-18T00:00:00.000,24.622499465942383,24.842500686645508,24.4950008392334,24.790000915527344,22.066593170166016,190288000
2014-08-19T00:00:00.000,24.852500915527344,25.170000076293945,24.829999923706055,25.13249969482422,22.3714656829834,277596000
2014-08-20T00:00:00.000,25.110000610351562,25.272499084472656,24.987499237060547,25.142499923706055,22.38036346435547,210796000
2014-08-21T00:00:00.000,25.142499923706055,25.235000610351562,25.02750015258789,25.145000457763672,22.38259506225586,133912000
2014-08-22T00:00:00.000,25.072500228881836,25.36750030517578,25.047500610351562,25.329999923706055,22.547266006469727,176736000
2014-08-25T00:00:00.000,25.447500228881836,25.542499542236328,25.31999969482422,25.385000228881836,22.59623146057129,161080000
2014-08-26T00:00:00.000,25.354999542236328,25.375,25.21500015258789,25.22249984741211,22.45157814025879,132608000
2014-08-27T00:00:00.000,25.2549991607666,25.642499923706055,25.174999237060547,25.532499313354492,22.727514266967773,209476000
2014-08-28T00:00:00.000,25.397499084472656,25.69499969482422,25.389999389648438,25.5625,22.75421905517578,273840000
2014-08-29T00:00:00.000,25.71500015258789,25.725000381469727,25.549999237060547,25.625,22.80985450744629,178380000
2014-09-02T00:00:00.000,25.764999389648438,25.934999465942383,25.68000030517578,25.825000762939453,22.987876892089844,214256000
2014-09-03T00:00:00.000,25.774999618530273,25.799999237060547,24.645000457763672,24.735000610351562,22.01763153076172,501684000
2014-09-04T00:00:00.000,24.712499618530273,25.022499084472656,24.447500228881836,24.530000686645508,21.83515739440918,342872000
2014-09-05T00:00:00.000,24.700000762939453,24.84749984741211,24.577499389648438,24.74250030517578,22.02430534362793,233828000
2014-09-08T00:00:00.000,24.825000762939453,24.827499389648438,24.512500762939453,24.59000015258789,21.888553619384766,185426800
2014-09-09T00:00:00.000,24.770000457763672,25.770000457763672,24.03499984741211,24.497499465942383,21.80621910095215,759385200
2014-09-10T00:00:00.000,24.502500534057617,25.27750015258789,24.440000534057617,25.25,22.47604751586914,403478400
2014-09-11T00:00:00.000,25.102500915527344,25.360000610351562,24.905000686645508,25.357500076293945,22.571739196777344,249412400
2014-09-12T00:00:00.000,25.302499771118164,25.547500610351562,25.270000457763672,25.415000915527344,22.622928619384766,250504400
2014-09-15T00:00:00.000,25.702499389648438,25.762500762939453,25.360000610351562,25.407499313354492,22.616243362426758,245266000
2014-09-16T00:00:00.000,24.950000762939453,25.315000534057617,24.72249984741211,25.21500015258789,22.444900512695312,267632400
2014-09-17T00:00:00.000,25.3174991607666,25.450000762939453,25.147499084472656,25.395000457763672,22.605117797851562,243706000
2014-09-18T00:00:00.000,25.482500076293945,25.587499618530273,25.389999389648438,25.447500228881836,22.651853561401367,149197600
2014-09-19T00:00:00.000,25.572500228881836,25.587499618530273,25.125,25.239999771118164,22.46715545654297,283609600
2014-09-22T00:00:00.000,25.450000762939453,25.53499984741211,25.145000457763672,25.264999389648438,22.48940658569336,211153600
2014-09-23T00:00:00.000,25.149999618530273,25.735000610351562,25.135000228881836,25.65999984741211,22.84100914001465,253608800
2014-09-24T00:00:00.000,25.540000915527344,25.712499618530273,25.299999237060547,25.4375,22.642948150634766,240687200
2014-09-25T00:00:00.000,25.127500534057617,25.177499771118164,24.43000030517578,24.467500686645508,21.779508590698242,400368000
2014-09-26T00:00:00.000,24.63249969482422,25.1875,24.600000381469727,25.1875,22.42041778564453,249482000
2014-09-29T00:00:00.000,24.662500381469727,25.110000610351562,24.657499313354492,25.02750015258789,22.277999877929688,199065200
2014-09-30T00:00:00.000,25.202499389648438,25.385000228881836,25.13249969482422,25.1875,22.42041778564453,221056400
2014-10-01T00:00:00.000,25.147499084472656,25.172500610351562,24.674999237060547,24.795000076293945,22.071044921875,205965200
2014-10-02T00:00:00.000,24.8174991607666,25.05500030517578,24.510000228881836,24.975000381469727,22.231264114379883,191031200
2014-10-03T00:00:00.000,24.860000610351562,25.052499771118164,24.760000228881836,24.905000686645508,22.168949127197266,173878400
2014-10-06T00:00:00.000,24.987499237060547,25.162500381469727,24.854999542236328,24.905000686645508,22.168949127197266,148204800
2014-10-07T00:00:00.000,24.857500076293945,25.030000686645508,24.6825008392334,24.6875,21.9753475189209,168376800
2014-10-08T00:00:00.000,24.690000534057617,25.27750015258789,24.577499389648438,25.200000762939453,22.431537628173828,229618800
2014-10-09T00:00:00.000,25.385000228881836,25.594999313354492,25.15250015258789,25.2549991607666,22.48050308227539,309506000
2014-10-10T00:00:00.000,25.172500610351562,25.50749969482422,25.075000762939453,25.1825008392334,22.41596794128418,265326400
2014-10-13T00:00:00.000,25.332500457763672,25.44499969482422,24.952499389648438,24.952499389648438,22.21123504638672,214333600
2014-10-14T00:00:00.000,25.09749984741211,25.1299991607666,24.642499923706055,24.6875,21.9753475189209,254754400
2014-10-15T00:00:00.000,24.49250030517578,24.787500381469727,23.795000076293945,24.385000228881836,21.706077575683594,403734400
2014-10-16T00:00:00.000,23.887500762939453,24.43000030517578,23.852500915527344,24.065000534057617,21.421232223510742,288618000
2014-10-17T00:00:00.000,24.375,24.75,24.202499389648438,24.417499542236328,21.735008239746094,272718800
2014-10-20T00:00:00.000,24.579999923706055,24.989999771118164,24.55500030517578,24.940000534057617,22.20011329650879,310069200
2014-10-21T00:00:00.000,25.7549991607666,25.7549991607666,25.3174991607666,25.61750030517578,22.803184509277344,378495600
2014-10-22T00:00:00.000,25.709999084472656,26.02750015258789,25.649999618530273,25.747499465942383,22.918899536132812,273052400
2014-10-23T00:00:00.000,26.020000457763672,26.262500762939453,25.907499313354492,26.207500457763672,23.328365325927734,284298800
2014-10-24T00:00:00.000,26.295000076293945,26.372499465942383,26.13249969482422,26.30500030517578,23.41515350341797,188215600
2014-10-27T00:00:00.000,26.212499618530273,26.3700008392334,26.174999237060547,26.27750015258789,23.390674591064453,136750800
2014-10-28T00:00:00.000,26.350000381469727,26.684999465942383,26.337499618530273,26.684999465942383,23.753400802612305,192243600
2014-10-29T00:00:00.000,26.662500381469727,26.842500686645508,26.59000015258789,26.834999084472656,23.886926651000977,210751600
2014-10-30T00:00:00.000,26.739999771118164,26.837499618530273,26.475000381469727,26.7450008392334,23.806812286376953,162619200
2014-10-31T00:00:00.000,27.002500534057617,27.010000228881836,26.802499771118164,27,24.033803939819336,178557200
2014-11-03T00:00:00.000,27.05500030517578,27.575000762939453,27.002500534057617,27.350000381469727,24.345352172851562,209130400
2014-11-04T00:00:00.000,27.34000015258789,27.372499465942383,26.93000030517578,27.149999618530273,24.167316436767578,166297600
2014-11-05T00:00:00.000,27.274999618530273,27.325000762939453,27.032499313354492,27.21500015258789,24.225181579589844,149743600
2014-11-06T00:00:00.000,27.149999618530273,27.197500228881836,26.950000762939453,27.174999237060547,24.294464111328125,139874000
2014-11-07T00:00:00.000,27.1875,27.329999923706055,27.137500762939453,27.252500534057617,24.363750457763672,134766000
2014-11-10T00:00:00.000,27.2549991607666,27.332500457763672,27.167499542236328,27.207500457763672,24.323518753051758,108782000
2014-11-11T00:00:00.000,27.174999237060547,27.4375,27.100000381469727,27.424999237060547,24.517969131469727,109769200
2014-11-12T00:00:00.000,27.344999313354492,27.857500076293945,27.342500686645508,27.8125,24.864389419555664,187769600
2014-11-13T00:00:00.000,27.950000762939453,28.362499237060547,27.899999618530273,28.204999923706055,25.215280532836914,238091600
2014-11-14T00:00:00.000,28.287500381469727,28.547500610351562,27.802499771118164,28.545000076293945,25.519237518310547,176254400
2014-11-17T00:00:00.000,28.5674991607666,29.31999969482422,28.325000762939453,28.497499465942383,25.476781845092773,186986800
2014-11-18T00:00:00.000,28.485000610351562,28.922500610351562,28.47249984741211,28.86750030517578,25.807558059692383,176896000
2014-11-19T00:00:00.000,28.860000610351562,28.934999465942383,28.450000762939453,28.667499542236328,25.628751754760742,167476800
2014-11-20T00:00:00.000,28.727500915527344,29.21500015258789,28.712499618530273,29.077499389648438,25.99529457092285,173582000
2014-11-21T00:00:00.000,29.377500534057617,29.392499923706055,29.00749969482422,29.11750030517578,26.031063079833984,228717200
2014-11-24T00:00:00.000,29.212499618530273,29.6924991607666,29.155000686645508,29.657499313354492,26.51382064819336,189803200
2014-11-25T00:00:00.000,29.767499923706055,29.9375,29.362499237060547,29.399999618530273,26.283618927001953,275361600
2014-11-26T00:00:00.000,29.485000610351562,29.774999618530273,29.457500457763672,29.75,26.596515655517578,163073200
2014-11-28T00:00:00.000,29.8174991607666,29.850000381469727,29.512500762939453,29.732500076293945,26.58086585998535,99257600
2014-12-01T00:00:00.000,29.702499389648438,29.8125,27.8174991607666,28.767499923706055,25.718156814575195,335256000
2014-12-02T00:00:00.000,28.375,28.9375,28.1875,28.657499313354492,25.619813919067383,237395600
2014-12-03T00:00:00.000,28.9375,29.087499618530273,28.77750015258789,28.982500076293945,25.910367965698242,172253600
2014-12-04T00:00:00.000,28.9424991607666,29.299999237060547,28.822500228881836,28.872499465942383,25.812028884887695,168178000
2014-12-05T00:00:00.000,28.997499465942383,29.020000457763672,28.65999984741211,28.75,25.702516555786133,153275600
2014-12-08T00:00:00.000,28.524999618530273,28.662500381469727,27.905000686645508,28.100000381469727,25.121416091918945,230659600
2014-12-09T00:00:00.000,27.547500610351562,28.575000762939453,27.337499618530273,28.530000686645508,25.50583267211914,240832000
2014-12-10T00:00:00.000,28.602500915527344,28.712499618530273,27.885000228881836,27.987499237060547,25.020837783813477,178261200
2014-12-11T00:00:00.000,28.065000534057617,28.450000762939453,27.834999084472656,27.905000686645508,24.947084426879883,165606800
2014-12-12T00:00:00.000,27.614999771118164,27.967500686645508,27.395000457763672,27.4325008392334,24.524677276611328,224112400
2014-12-15T00:00:00.000,27.674999237060547,27.899999618530273,26.587499618530273,27.0575008392334,24.18941307067871,268872400
2014-12-16T00:00:00.000,26.592500686645508,27.540000915527344,26.565000534057617,26.6875,23.8586483001709,243162800
2014-12-17T00:00:00.000,26.780000686645508,27.459999084472656,26.704999923706055,27.352500915527344,24.453149795532227,213647200
2014-12-18T00:00:00.000,27.967500686645508,28.162500381469727,27.665000915527344,28.162500381469727,25.177289962768555,236024800
2014-12-19T00:00:00.000,28.065000534057617,28.309999465942383,27.915000915527344,27.94499969482422,24.982845306396484,353719200
2014-12-22T00:00:00.000,28.040000915527344,28.372499465942383,27.99250030517578,28.235000610351562,25.242111206054688,180670000
2014-12-23T00:00:00.000,28.3075008392334,28.332500457763672,28.114999771118164,28.135000228881836,25.1527042388916,104113600
2014-12-24T00:00:00.000,28.145000457763672,28.177499771118164,28.002500534057617,28.002500534057617,25.03424835205078,57918400
2014-12-26T00:00:00.000,28.024999618530273,28.6299991607666,28.002500534057617,28.497499465942383,25.476781845092773,134884000
2014-12-29T00:00:00.000,28.447500228881836,28.6924991607666,28.424999237060547,28.477500915527344,25.45889663696289,110395600
2014-12-30T00:00:00.000,28.40999984741211,28.479999542236328,28.02750015258789,28.1299991607666,25.148231506347656,119526000
2014-12-31T00:00:00.000,28.204999923706055,28.282499313354492,27.552499771118164,27.594999313354492,24.669939041137695,165613600
2015-01-02T00:00:00.000,27.84749984741211,27.860000610351562,26.837499618530273,27.332500457763672,24.435272216796875,212818400
2015-01-05T00:00:00.000,27.072500228881836,27.162500381469727,26.352500915527344,26.5625,23.746885299682617,257142000
2015-01-06T00:00:00.000,26.635000228881836,26.857500076293945,26.157499313354492,26.565000534057617,23.749122619628906,263188400
2015-01-07T00:00:00.000,26.799999237060547,27.049999237060547,26.674999237060547,26.9375,24.08213996887207,160423600
2015-01-08T00:00:00.000,27.3075008392334,28.037500381469727,27.174999237060547,27.97249984741211,25.00743293762207,237458000
2015-01-09T00:00:00.000,28.167499542236328,28.3125,27.552499771118164,28.002500534057617,25.03424835205078,214798000
2015-01-12T00:00:00.000,28.149999618530273,28.157499313354492,27.200000762939453,27.3125,24.417394638061523,198603200
2015-01-13T00:00:00.000,27.857500076293945,28.200000762939453,27.227500915527344,27.55500030517578,24.634180068969727,268367600
2015-01-14T00:00:00.000,27.260000228881836,27.622499465942383,27.125,27.450000762939453,24.540315628051758,195826400
2015-01-15T00:00:00.000,27.5,27.514999389648438,26.665000915527344,26.704999923706055,23.87428092956543,240056000
2015-01-16T00:00:00.000,26.75749969482422,26.895000457763672,26.299999237060547,26.497499465942383,23.688783645629883,314053200
2015-01-20T00:00:00.000,26.959999084472656,27.24250030517578,26.625,27.18000030517578,24.29893684387207,199599600
2015-01-21T00:00:00.000,27.237499237060547,27.764999389648438,27.0674991607666,27.387500762939453,24.484439849853516,194303600
2015-01-22T00:00:00.000,27.565000534057617,28.11750030517578,27.43000030517578,28.100000381469727,25.121416091918945,215185600
2015-01-23T00:00:00.000,28.075000762939453,28.4375,27.88249969482422,28.2450008392334,25.251047134399414,185859200
2015-01-26T00:00:00.000,28.434999465942383,28.59000015258789,28.200000762939453,28.274999618530273,25.277870178222656,222460000
2015-01-27T00:00:00.000,28.104999542236328,28.1200008392334,27.25749969482422,27.28499984741211,24.39280128479004,382274800
2015-01-28T00:00:00.000,29.407499313354492,29.530000686645508,28.827499389648438,28.827499389648438,25.771799087524414,585908400
2015-01-29T00:00:00.000,29.079999923706055,29.797500610351562,28.889999389648438,29.725000381469727,26.574167251586914,337745600
2015-01-30T00:00:00.000,29.600000381469727,30,29.212499618530273,29.290000915527344,26.185277938842773,334982000
2015-02-02T00:00:00.000,29.512500762939453,29.792499542236328,29.020000457763672,29.657499313354492,26.51382064819336,250956400
2015-02-03T00:00:00.000,29.625,29.772499084472656,29.40250015258789,29.662500381469727,26.518291473388672,207662800
2015-02-04T00:00:00.000,29.625,30.127500534057617,29.577499389648438,29.889999389648438,26.721677780151367,280598800
2015-02-05T00:00:00.000,30.0049991607666,30.0575008392334,29.8125,29.985000610351562,26.91240119934082,168984800
2015-02-06T00:00:00.000,30.0049991607666,30.0625,29.612499237060547,29.732500076293945,26.68577003479004,174826400
2015-02-09T00:00:00.000,29.637500762939453,29.959999084472656,29.607500076293945,29.93000030517578,26.86302947998047,155559200
2015-02-10T00:00:00.000,30.042499542236328,30.537500381469727,30.040000915527344,30.5049991607666,27.379119873046875,248034000
2015-02-11T00:00:00.000,30.6924991607666,31.229999542236328,30.625,31.219999313354492,28.02084732055664,294247200
2015-02-12T00:00:00.000,31.514999389648438,31.8700008392334,31.392499923706055,31.614999771118164,28.375370025634766,297898000
2015-02-13T00:00:00.000,31.81999969482422,31.81999969482422,31.412500381469727,31.770000457763672,28.514490127563477,217088800
2015-02-17T00:00:00.000,31.872499465942383,32.220001220703125,31.729999542236328,31.957500457763672,28.682777404785156,252609600
2015-02-18T00:00:00.000,31.907499313354492,32.19499969482422,31.862499237060547,32.18000030517578,28.88247299194336,179566800
2015-02-19T00:00:00.000,32.119998931884766,32.25749969482422,32.08250045776367,32.11249923706055,28.82189178466797,149449600
2015-02-20T00:00:00.000,32.154998779296875,32.375,32.01250076293945,32.375,29.057485580444336,195793600
2015-02-23T00:00:00.000,32.505001068115234,33.25,32.415000915527344,33.25,29.84282112121582,283896400
2015-02-24T00:00:00.000,33.23500061035156,33.400001525878906,32.79249954223633,33.04249954223633,29.656597137451172,276912400
2015-02-25T00:00:00.000,32.88999938964844,32.900001525878906,32.037498474121094,32.1974983215332,28.898176193237305,298846800
2015-02-26T00:00:00.000,32.1974983215332,32.717498779296875,31.65250015258789,32.60499954223633,29.26392364501953,365150000
2015-02-27T00:00:00.000,32.5,32.64250183105469,32.060001373291016,32.1150016784668,28.82413673400879,248059200
